Date,State,Confirmed,Recovered,Deceased,Other,Tested
4/3/2020,Bihar,31,3,1,0,
4/3/2020,Chandigarh,18,0,0,0,124
4/3/2020,Chhattisgarh,9,3,0,0,1232
4/3/2020,Delhi,386,8,6,0,2621
4/3/2020,Goa,6,0,0,0,220
4/3/2020,Gujarat,95,10,9,0,
4/3/2020,Himachal Pradesh,6,1,2,3,
4/3/2020,Haryana,58,28,0,0,1325
4/3/2020,Jharkhand,2,0,0,0,
4/3/2020,Jammu and Kashmir,75,3,2,0,
4/3/2020,Karnataka,128,11,4,0,4587
4/3/2020,Kerala,295,42,2,0,9139
4/3/2020,Ladakh,14,3,0,0,
4/3/2020,Maharashtra,487,50,26,0,
4/3/2020,Manipur,2,0,0,0,
4/3/2020,Madhya Pradesh,154,0,8,0,
4/3/2020,Mizoram,1,0,0,0,
4/3/2020,Odisha,20,2,0,0,1395
4/3/2020,Punjab,53,1,5,0,1434
4/3/2020,Puducherry,5,0,0,0,
4/3/2020,Rajasthan,179,3,0,0,
4/3/2020,Telangana,229,32,11,0,
4/3/2020,Tamil Nadu,411,6,1,0,3684
4/3/2020,India,3105,230,83,3,69245
4/3/2020,Uttar Pradesh,174,17,2,0,
4/3/2020,Uttarakhand,16,2,0,0,678
4/3/2020,West Bengal,53,3,3,0,659
4/4/2020,Andaman and Nicobar Islands,10,0,0,0,
4/4/2020,Andhra Pradesh,192,2,1,0,1800
4/4/2020,Arunachal Pradesh,1,0,0,0,
4/4/2020,Assam,26,0,0,0,962
4/4/2020,Bihar,32,3,1,0,
4/4/2020,Chandigarh,18,3,0,0,124
4/4/2020,Chhattisgarh,10,3,0,0,1232
4/4/2020,Delhi,445,16,6,0,2621
4/4/2020,Goa,7,0,0,0,220
4/4/2020,Gujarat,108,13,10,0,
4/4/2020,Himachal Pradesh,13,1,2,3,
4/4/2020,Haryana,84,29,0,0,1325
4/4/2020,Jharkhand,2,0,0,0,
4/4/2020,Jammu and Kashmir,92,3,2,0,
4/4/2020,Karnataka,144,11,4,0,4587
4/4/2020,Kerala,306,50,2,0,9744
4/4/2020,Ladakh,14,3,0,0,
4/4/2020,Maharashtra,635,52,32,0,
4/4/2020,Manipur,2,0,0,0,
4/4/2020,Madhya Pradesh,179,0,11,0,
4/4/2020,Mizoram,1,0,0,0,
4/4/2020,Odisha,21,2,0,0,1395
4/4/2020,Punjab,65,3,5,0,1434
4/4/2020,Puducherry,5,0,0,0,
4/4/2020,Rajasthan,206,25,1,0,
4/4/2020,Telangana,272,33,11,0,
4/4/2020,Tamil Nadu,485,8,3,0,3684
4/4/2020,India,3684,286,96,3,79950
4/4/2020,Uttar Pradesh,234,21,2,0,
4/4/2020,Uttarakhand,22,2,0,0,678
4/4/2020,West Bengal,53,3,3,0,1042
4/5/2020,Andaman and Nicobar Islands,10,0,0,0,
4/5/2020,Andhra Pradesh,256,5,1,0,1800
4/5/2020,Arunachal Pradesh,1,0,0,0,
4/5/2020,Assam,26,0,0,0,962
4/5/2020,Bihar,32,3,1,0,3037
4/5/2020,Chandigarh,18,5,0,0,124
4/5/2020,Chhattisgarh,10,8,0,0,1232
4/5/2020,Delhi,503,16,7,0,2621
4/5/2020,Goa,7,0,0,0,220
4/5/2020,Gujarat,128,21,11,0,
4/5/2020,Himachal Pradesh,14,1,2,3,
4/5/2020,Haryana,90,29,0,0,1325
4/5/2020,Jharkhand,3,0,0,0,
4/5/2020,Jammu and Kashmir,106,4,2,0,1551
4/5/2020,Karnataka,151,12,4,0,4587
4/5/2020,Kerala,314,56,2,0,10221
4/5/2020,Ladakh,14,3,0,0,
4/5/2020,Maharashtra,747,56,45,0,16008
4/5/2020,Manipur,2,0,0,0,
4/5/2020,Madhya Pradesh,193,3,13,0,2812
4/5/2020,Mizoram,1,0,0,0,
4/5/2020,Odisha,39,2,0,0,1395
4/5/2020,Punjab,68,4,7,0,1434
4/5/2020,Puducherry,5,0,0,0,
4/5/2020,Rajasthan,266,25,1,0,12279
4/5/2020,Telangana,334,33,11,0,
4/5/2020,Tamil Nadu,571,8,5,0,3684
4/5/2020,India,4293,329,118,3,89534
4/5/2020,Uttar Pradesh,278,21,3,0,5255
4/5/2020,Uttarakhand,26,4,0,0,678
4/5/2020,West Bengal,80,10,3,0,1042
4/6/2020,Andaman and Nicobar Islands,10,0,0,0,
4/6/2020,Andhra Pradesh,303,5,3,0,1800
4/6/2020,Arunachal Pradesh,1,0,0,0,
4/6/2020,Assam,26,0,0,0,962
4/6/2020,Bihar,32,9,1,0,3037
4/6/2020,Chandigarh,18,5,0,0,124
4/6/2020,Chhattisgarh,10,8,0,0,1232
4/6/2020,Delhi,525,16,7,0,2621
4/6/2020,Goa,7,0,0,0,220
4/6/2020,Gujarat,146,22,12,0,
4/6/2020,Himachal Pradesh,18,1,2,3,
4/6/2020,Haryana,110,29,2,0,1325
4/6/2020,Jharkhand,4,0,0,0,
4/6/2020,Jammu and Kashmir,109,4,2,0,1551
4/6/2020,Karnataka,163,20,4,0,4587
4/6/2020,Kerala,327,59,2,0,10716
4/6/2020,Ladakh,14,10,0,0,
4/6/2020,Maharashtra,868,70,52,0,17563
4/6/2020,Manipur,2,1,0,0,
4/6/2020,Madhya Pradesh,256,11,15,0,2812
4/6/2020,Mizoram,1,0,0,0,58
4/6/2020,Nagaland,0,0,0,0,60
4/6/2020,Odisha,40,2,0,0,1395
4/6/2020,Punjab,79,4,7,0,1434
4/6/2020,Puducherry,5,0,0,0,
4/6/2020,Rajasthan,301,25,2,0,12279
4/6/2020,Telangana,364,45,11,0,
4/6/2020,Tamil Nadu,621,13,6,0,3684
4/6/2020,Tripura,1,0,0,0,
4/6/2020,India,4777,394,134,3,101068
4/6/2020,Uttar Pradesh,305,21,3,0,5255
4/6/2020,Uttarakhand,31,4,0,0,678
4/6/2020,West Bengal,80,10,3,0,1301
4/7/2020,Andaman and Nicobar Islands,10,0,0,0,
4/7/2020,Andhra Pradesh,314,5,4,0,1800
4/7/2020,Arunachal Pradesh,1,0,0,0,
4/7/2020,Assam,28,0,0,0,962
4/7/2020,Bihar,38,15,1,0,3037
4/7/2020,Chandigarh,18,7,0,0,124
4/7/2020,Chhattisgarh,10,9,0,0,1232
4/7/2020,Delhi,576,20,9,0,9041
4/7/2020,Goa,7,0,0,0,220
4/7/2020,Gujarat,175,25,14,0,
4/7/2020,Himachal Pradesh,27,2,2,3,
4/7/2020,Haryana,143,31,2,0,2520
4/7/2020,Jharkhand,4,0,0,0,
4/7/2020,Jammu and Kashmir,125,4,3,0,1551
4/7/2020,Karnataka,175,25,4,0,6580
4/7/2020,Kerala,336,71,2,0,11232
4/7/2020,Ladakh,14,10,0,0,
4/7/2020,Maharashtra,1018,79,64,0,20877
4/7/2020,Manipur,2,1,0,0,
4/7/2020,Madhya Pradesh,290,21,21,0,3770
4/7/2020,Mizoram,1,0,0,0,58
4/7/2020,Nagaland,0,0,0,0,60
4/7/2020,Odisha,42,2,1,0,2441
4/7/2020,Punjab,99,14,8,0,1434
4/7/2020,Puducherry,5,1,0,0,
4/7/2020,Rajasthan,343,25,2,0,17638
4/7/2020,Telangana,404,45,11,0,
4/7/2020,Tamil Nadu,690,19,7,0,3684
4/7/2020,Tripura,1,0,0,0,
4/7/2020,India,5350,469,161,3,114015
4/7/2020,Uttar Pradesh,332,21,3,0,5255
4/7/2020,Uttarakhand,31,4,0,0,1289
4/7/2020,West Bengal,91,13,3,0,1487
4/8/2020,Andaman and Nicobar Islands,11,0,0,0,
4/8/2020,Andhra Pradesh,348,6,4,0,1800
4/8/2020,Arunachal Pradesh,1,0,0,0,
4/8/2020,Assam,28,0,0,0,962
4/8/2020,Bihar,39,15,1,0,4596
4/8/2020,Chandigarh,18,7,0,0,184
4/8/2020,Chhattisgarh,10,9,0,0,1232
4/8/2020,Delhi,669,21,9,0,9041
4/8/2020,Goa,7,0,0,0,220
4/8/2020,Gujarat,186,25,16,0,4224
4/8/2020,Himachal Pradesh,27,2,2,3,
4/8/2020,Haryana,167,32,2,0,2650
4/8/2020,Jharkhand,4,0,0,0,
4/8/2020,Jammu and Kashmir,158,6,3,0,1551
4/8/2020,Karnataka,181,28,5,0,6967
4/8/2020,Kerala,345,84,2,0,11986
4/8/2020,Ladakh,14,10,0,0,
4/8/2020,Maharashtra,1135,117,72,0,20877
4/8/2020,Manipur,2,1,0,0,
4/8/2020,Madhya Pradesh,341,25,24,0,4056
4/8/2020,Mizoram,1,0,0,0,74
4/8/2020,Nagaland,0,0,0,0,60
4/8/2020,Odisha,42,2,1,0,2441
4/8/2020,Punjab,106,14,9,0,2937
4/8/2020,Puducherry,5,1,0,0,
4/8/2020,Rajasthan,383,45,3,0,17638
4/8/2020,Telangana,453,45,11,0,
4/8/2020,Tamil Nadu,738,21,8,0,5305
4/8/2020,Tripura,1,0,0,0,
4/8/2020,India,5915,565,181,3,127919
4/8/2020,Uttar Pradesh,361,31,4,0,5255
4/8/2020,Uttarakhand,35,5,0,0,1289
4/8/2020,West Bengal,99,13,5,0,1487
4/9/2020,Andaman and Nicobar Islands,11,10,0,0,
4/9/2020,Andhra Pradesh,363,10,6,0,1800
4/9/2020,Arunachal Pradesh,1,0,0,0,206
4/9/2020,Assam,29,0,0,0,962
4/9/2020,Bihar,58,15,1,0,4991
4/9/2020,Chandigarh,18,7,0,0,184
4/9/2020,Chhattisgarh,18,9,0,0,1232
4/9/2020,Delhi,720,25,12,0,9968
4/9/2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,80
4/9/2020,Goa,7,0,0,0,344
4/9/2020,Gujarat,262,26,18,0,4224
4/9/2020,Himachal Pradesh,28,2,2,3,
4/9/2020,Haryana,170,32,2,0,2964
4/9/2020,Jharkhand,13,0,1,0,
4/9/2020,Jammu and Kashmir,184,6,4,0,1551
4/9/2020,Karnataka,197,30,6,0,7613
4/9/2020,Kerala,357,97,2,0,12710
4/9/2020,Ladakh,14,10,0,0,
4/9/2020,Maharashtra,1364,125,97,0,20877
4/9/2020,Manipur,2,1,0,0,
4/9/2020,Madhya Pradesh,411,25,33,0,5135
4/9/2020,Mizoram,1,0,0,0,84
4/9/2020,Nagaland,0,0,0,0,60
4/9/2020,Odisha,48,2,1,0,3249
4/9/2020,Punjab,130,18,10,0,3192
4/9/2020,Puducherry,5,1,0,0,
4/9/2020,Rajasthan,463,60,3,0,19107
4/9/2020,Telangana,471,45,12,0,
4/9/2020,Tamil Nadu,834,27,8,0,7267
4/9/2020,Tripura,1,0,0,0,
4/9/2020,India,6728,635,227,3,144910
4/9/2020,Uttar Pradesh,410,31,4,0,8402
4/9/2020,Uttarakhand,35,5,0,0,1531
4/9/2020,West Bengal,103,16,5,0,1889
4/10/2020,Andaman and Nicobar Islands,11,10,0,0,
4/10/2020,Andhra Pradesh,381,10,6,0,6374
4/10/2020,Arunachal Pradesh,1,0,0,0,206
4/10/2020,Assam,29,0,1,0,2863
4/10/2020,Bihar,60,15,1,0,5457
4/10/2020,Chandigarh,19,7,0,0,223
4/10/2020,Chhattisgarh,18,9,0,0,3473
4/10/2020,Delhi,903,27,14,0,11061
4/10/2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,130
4/10/2020,Goa,7,1,0,0,354
4/10/2020,Gujarat,378,33,19,0,7718
4/10/2020,Himachal Pradesh,28,2,2,3,900
4/10/2020,Haryana,176,36,2,0,3527
4/10/2020,Jharkhand,14,0,1,0,1340
4/10/2020,Jammu and Kashmir,207,6,4,0,2961
4/10/2020,Karnataka,207,34,6,0,7975
4/10/2020,Kerala,364,124,2,0,13339
4/10/2020,Ladakh,15,11,0,0,
4/10/2020,Maharashtra,1574,188,110,0,30000
4/10/2020,Manipur,2,1,0,0,
4/10/2020,Madhya Pradesh,451,37,36,0,7049
4/10/2020,Mizoram,1,0,0,0,84
4/10/2020,Nagaland,0,0,0,0,70
4/10/2020,Odisha,50,12,1,0,3547
4/10/2020,Punjab,151,20,11,0,3461
4/10/2020,Puducherry,7,1,0,0,
4/10/2020,Rajasthan,561,60,3,0,22349
4/10/2020,Telangana,487,45,12,0,
4/10/2020,Tamil Nadu,911,44,9,0,8410
4/10/2020,Tripura,2,0,0,0,
4/10/2020,India,7599,786,249,3,161330
4/10/2020,Uttar Pradesh,433,32,4,0,9332
4/10/2020,Uttarakhand,35,5,0,0,1688
4/10/2020,West Bengal,116,16,5,0,2095
4/11/2020,Andaman and Nicobar Islands,11,10,0,0,
4/11/2020,Andhra Pradesh,405,10,6,0,6958
4/11/2020,Arunachal Pradesh,1,0,0,0,206
4/11/2020,Assam,29,0,1,0,3011
4/11/2020,Bihar,64,15,1,0,6250
4/11/2020,Chandigarh,19,7,0,0,264
4/11/2020,Chhattisgarh,25,9,0,0,3858
4/11/2020,Delhi,1069,27,19,0,11709
4/11/2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,211
4/11/2020,Goa,7,5,0,0,354
4/11/2020,Gujarat,468,44,22,0,9763
4/11/2020,Himachal Pradesh,32,8,2,3,900
4/11/2020,Haryana,179,36,2,0,3663
4/11/2020,Jharkhand,17,0,1,0,1546
4/11/2020,Jammu and Kashmir,224,6,4,0,3206
4/11/2020,Karnataka,215,39,6,0,8560
4/11/2020,Kerala,374,143,3,0,14163
4/11/2020,Ladakh,15,11,0,0,
4/11/2020,Maharashtra,1761,208,127,0,31841
4/11/2020,Manipur,2,1,0,0,
4/11/2020,Madhya Pradesh,529,38,40,0,8516
4/11/2020,Mizoram,1,0,0,0,84
4/11/2020,Nagaland,0,0,0,0,70
4/11/2020,Odisha,54,12,1,0,3551
4/11/2020,Punjab,158,20,12,0,3909
4/11/2020,Puducherry,7,1,0,0,
4/11/2020,Rajasthan,700,116,9,0,24857
4/11/2020,Telangana,503,96,14,0,
4/11/2020,Tamil Nadu,969,44,10,0,9842
4/11/2020,Tripura,2,0,0,0,337
4/11/2020,India,8453,972,290,3,179374
4/11/2020,Uttar Pradesh,452,45,5,0,10595
4/11/2020,Uttarakhand,35,5,0,0,1705
4/11/2020,West Bengal,126,16,5,0,2286
4/12/2020,Andaman and Nicobar Islands,11,10,0,0,
4/12/2020,Andhra Pradesh,420,12,7,0,6958
4/12/2020,Arunachal Pradesh,1,0,0,0,206
4/12/2020,Assam,30,0,1,0,3138
4/12/2020,Bihar,64,26,1,0,6703
4/12/2020,Chandigarh,21,7,0,0,279
4/12/2020,Chhattisgarh,31,10,0,0,3945
4/12/2020,Delhi,1154,28,24,0,14036
4/12/2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,211
4/12/2020,Goa,7,5,0,0,406
4/12/2020,Gujarat,516,44,24,0,11715
4/12/2020,Himachal Pradesh,32,12,2,3,1113
4/12/2020,Haryana,195,44,3,0,3903
4/12/2020,Jharkhand,19,0,2,0,1683
4/12/2020,Jammu and Kashmir,245,6,4,0,3600
4/12/2020,Karnataka,232,54,6,0,9251
4/12/2020,Kerala,376,179,3,0,14989
4/12/2020,Ladakh,15,11,0,0,
4/12/2020,Maharashtra,1982,217,149,0,35668
4/12/2020,Manipur,2,1,0,0,
4/12/2020,Madhya Pradesh,562,41,43,0,10481
4/12/2020,Mizoram,1,0,0,0,87
4/12/2020,Nagaland,0,0,0,0,74
4/12/2020,Odisha,54,12,1,0,3862
4/12/2020,Punjab,170,23,12,0,4281
4/12/2020,Puducherry,7,1,0,0,
4/12/2020,Rajasthan,804,121,11,0,28505
4/12/2020,Telangana,531,103,16,0,
4/12/2020,Tamil Nadu,1075,50,11,0,10655
4/12/2020,Tripura,2,0,0,0,337
4/12/2020,India,9211,1086,332,3,195748
4/12/2020,Uttar Pradesh,483,45,5,0,11855
4/12/2020,Uttarakhand,35,5,0,0,1820
4/12/2020,West Bengal,134,19,7,0,2523
4/13/2020,Andaman and Nicobar Islands,11,10,0,0,
4/13/2020,Andhra Pradesh,439,12,7,0,8755
4/13/2020,Arunachal Pradesh,1,0,0,0,206
4/13/2020,Assam,32,0,1,0,3138
4/13/2020,Bihar,66,28,1,0,7263
4/13/2020,Chandigarh,21,7,0,0,296
4/13/2020,Chhattisgarh,31,10,0,0,4377
4/13/2020,Delhi,1510,31,28,0,15032
4/13/2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,211
4/13/2020,Goa,7,5,0,0,440
4/13/2020,Gujarat,572,54,26,0,14251
4/13/2020,Himachal Pradesh,32,12,2,3,1210
4/13/2020,Haryana,196,51,3,0,4489
4/13/2020,Jharkhand,24,0,2,0,1982
4/13/2020,Jammu and Kashmir,270,16,4,0,4065
4/13/2020,Karnataka,247,60,8,0,10017
4/13/2020,Kerala,379,198,3,0,15683
4/13/2020,Ladakh,17,12,0,0,618
4/13/2020,Maharashtra,2334,229,160,0,39725
4/13/2020,Meghalaya,1,0,0,0,
4/13/2020,Manipur,2,1,0,0,
4/13/2020,Madhya Pradesh,614,51,50,0,10481
4/13/2020,Mizoram,1,0,0,0,89
4/13/2020,Nagaland,0,0,0,0,74
4/13/2020,Odisha,55,18,1,0,4170
4/13/2020,Punjab,176,25,12,0,4480
4/13/2020,Puducherry,7,1,0,0,
4/13/2020,Rajasthan,897,121,11,0,31804
4/13/2020,Telangana,592,103,17,0,
4/13/2020,Tamil Nadu,1173,58,11,0,12746
4/13/2020,Tripura,2,0,0,0,337
4/13/2020,India,10454,1198,359,3,217554
4/13/2020,Uttar Pradesh,558,49,5,0,13287
4/13/2020,Uttarakhand,35,7,0,0,1998
4/13/2020,West Bengal,152,29,7,0,2793
4/14/2020,Andaman and Nicobar Islands,11,10,0,0,
4/14/2020,Andhra Pradesh,484,16,11,0,10505
4/14/2020,Arunachal Pradesh,1,0,0,0,280
4/14/2020,Assam,33,0,1,0,3491
4/14/2020,Bihar,66,29,1,0,7727
4/14/2020,Chandigarh,21,7,0,0,309
4/14/2020,Chhattisgarh,33,13,0,0,4812
4/14/2020,Delhi,1561,31,30,0,16282
4/14/2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,211
4/14/2020,Goa,7,5,0,0,479
4/14/2020,Gujarat,650,59,28,0,14980
4/14/2020,Himachal Pradesh,33,13,2,3,1311
4/14/2020,Haryana,198,55,3,0,5210
4/14/2020,Jharkhand,27,0,2,0,2334
4/14/2020,Jammu and Kashmir,278,30,4,0,4619
4/14/2020,Karnataka,260,71,10,0,11107
4/14/2020,Kerala,387,211,3,0,16235
4/14/2020,Ladakh,17,12,0,0,760
4/14/2020,Maharashtra,2680,259,178,0,41071
4/14/2020,Meghalaya,1,0,0,0,
4/14/2020,Manipur,2,1,0,0,276
4/14/2020,Madhya Pradesh,741,64,53,0,8105
4/14/2020,Mizoram,1,0,0,0,91
4/14/2020,Nagaland,0,0,0,0,174
4/14/2020,Odisha,60,18,1,0,4734
4/14/2020,Punjab,184,27,13,0,4844
4/14/2020,Puducherry,7,1,0,0,
4/14/2020,Rajasthan,1005,147,11,0,34928
4/14/2020,Telangana,644,110,18,0,
4/14/2020,Tamil Nadu,1204,81,12,0,19255
4/14/2020,Tripura,2,0,0,0,337
4/14/2020,India,11485,1365,396,3,244893
4/14/2020,Uttar Pradesh,660,50,8,0,15914
4/14/2020,Uttarakhand,37,9,0,0,2174
4/14/2020,West Bengal,190,36,7,0,3081
4/15/2020,Andaman and Nicobar Islands,11,10,0,0,
4/15/2020,Andhra Pradesh,525,20,14,0,11613
4/15/2020,Arunachal Pradesh,1,1,0,0,280
4/15/2020,Assam,33,2,1,0,3613
4/15/2020,Bihar,72,29,1,0,8263
4/15/2020,Chandigarh,21,9,0,0,317
4/15/2020,Chhattisgarh,33,17,0,0,5122
4/15/2020,Delhi,1578,41,32,0,16605
4/15/2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,356
4/15/2020,Goa,7,6,0,0,556
4/15/2020,Gujarat,766,64,33,0,19197
4/15/2020,Himachal Pradesh,35,13,2,3,1426
4/15/2020,Haryana,204,57,3,0,7388
4/15/2020,Jharkhand,28,0,2,0,2334
4/15/2020,Jammu and Kashmir,300,36,4,0,5171
4/15/2020,Karnataka,279,80,12,0,12483
4/15/2020,Kerala,388,218,3,0,16475
4/15/2020,Ladakh,18,12,0,0,820
4/15/2020,Maharashtra,2916,295,187,0,45142
4/15/2020,Meghalaya,7,0,1,0,
4/15/2020,Manipur,2,1,0,0,276
4/15/2020,Madhya Pradesh,938,64,53,0,9596
4/15/2020,Mizoram,1,0,0,0,94
4/15/2020,Nagaland,0,0,0,0,184
4/15/2020,Odisha,60,19,1,0,5537
4/15/2020,Punjab,186,27,13,0,5193
4/15/2020,Puducherry,7,1,0,0,
4/15/2020,Rajasthan,1076,147,11,0,37860
4/15/2020,Telangana,650,118,18,0,
4/15/2020,Tamil Nadu,1242,118,14,0,21994
4/15/2020,Tripura,2,1,0,0,738
4/15/2020,India,12371,1509,423,3,274599
4/15/2020,Uttar Pradesh,735,57,11,0,19506
4/15/2020,Uttarakhand,37,9,0,0,2413
4/15/2020,West Bengal,213,37,7,0,3470
4/16/2020,Andaman and Nicobar Islands,11,11,0,0,
4/16/2020,Andhra Pradesh,534,20,14,0,20235
4/16/2020,Arunachal Pradesh,1,1,0,0,280
4/16/2020,Assam,35,5,1,0,4108
4/16/2020,Bihar,83,37,1,0,8846
4/16/2020,Chandigarh,21,9,0,0,337
4/16/2020,Chhattisgarh,36,23,0,0,5519
4/16/2020,Delhi,1640,52,38,0,18784
4/16/2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,382
4/16/2020,Goa,7,6,0,0,611
4/16/2020,Gujarat,929,73,36,0,20903
4/16/2020,Himachal Pradesh,35,16,2,3,1604
4/16/2020,Haryana,215,65,3,0,8064
4/16/2020,Jharkhand,29,0,2,0,2334
4/16/2020,Jammu and Kashmir,314,38,4,0,5680
4/16/2020,Karnataka,315,82,13,0,13724
4/16/2020,Kerala,395,245,3,0,17400
4/16/2020,Ladakh,18,14,0,0,917
4/16/2020,Maharashtra,3201,300,194,0,50882
4/16/2020,Meghalaya,9,0,1,0,552
4/16/2020,Manipur,2,1,0,0,276
4/16/2020,Madhya Pradesh,1164,70,55,0,13492
4/16/2020,Mizoram,1,0,0,0,94
4/16/2020,Nagaland,0,0,0,0,184
4/16/2020,Odisha,60,19,1,0,6734
4/16/2020,Punjab,197,29,14,0,5524
4/16/2020,Puducherry,7,1,0,0,
4/16/2020,Rajasthan,1131,164,11,0,40778
4/16/2020,Telangana,700,186,18,0,
4/16/2020,Tamil Nadu,1267,180,15,0,26005
4/16/2020,Tripura,2,1,0,0,762
4/16/2020,India,13432,1767,449,3,302956
4/16/2020,Uttar Pradesh,805,68,13,0,21384
4/16/2020,Uttarakhand,37,9,0,0,2593
4/16/2020,West Bengal,231,42,10,0,3811
4/17/2020,Andaman and Nicobar Islands,12,11,0,0,1403
4/17/2020,Andhra Pradesh,572,35,14,0,20235
4/17/2020,Arunachal Pradesh,1,1,0,0,363
4/17/2020,Assam,35,9,1,0,4236
4/17/2020,Bihar,85,37,1,0,9486
4/17/2020,Chandigarh,21,9,0,0,358
4/17/2020,Chhattisgarh,36,24,0,0,5776
4/17/2020,Delhi,1707,72,42,0,21409
4/17/2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,382
4/17/2020,Goa,7,6,0,0,673
4/17/2020,Gujarat,1099,86,41,0,23483
4/17/2020,Himachal Pradesh,38,16,2,3,1992
4/17/2020,Haryana,223,86,3,0,8884
4/17/2020,Jharkhand,32,0,2,0,3143
4/17/2020,Jammu and Kashmir,328,42,5,0,6438
4/17/2020,Karnataka,359,88,13,0,17594
4/17/2020,Kerala,396,255,3,0,18029
4/17/2020,Ladakh,18,14,0,0,917
4/17/2020,Maharashtra,3321,331,201,0,55678
4/17/2020,Meghalaya,9,0,1,0,617
4/17/2020,Manipur,2,1,0,0,311
4/17/2020,Madhya Pradesh,1310,70,69,0,15302
4/17/2020,Mizoram,1,0,0,0,94
4/17/2020,Nagaland,0,0,0,0,274
4/17/2020,Odisha,60,21,1,0,7577
4/17/2020,Punjab,211,30,14,0,5988
4/17/2020,Puducherry,7,1,0,0,
4/17/2020,Rajasthan,1229,183,17,0,42847
4/17/2020,Telangana,766,186,18,0,
4/17/2020,Tamil Nadu,1323,283,15,0,29673
4/17/2020,Tripura,2,1,0,0,762
4/17/2020,India,14354,2040,487,3,335123
4/17/2020,Uttar Pradesh,849,82,14,0,24643
4/17/2020,Uttarakhand,40,9,0,0,2831
4/17/2020,West Bengal,255,51,10,0,4212
4/18/2020,Andaman and Nicobar Islands,14,11,0,0,1403
4/18/2020,Andhra Pradesh,603,42,16,0,21450
4/18/2020,Arunachal Pradesh,1,1,0,0,389
4/18/2020,Assam,35,12,1,0,4400
4/18/2020,Bihar,86,42,2,0,10130
4/18/2020,Chandigarh,23,9,0,0,381
4/18/2020,Chhattisgarh,36,25,0,0,5776
4/18/2020,Delhi,1893,207,43,0,22283
4/18/2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,382
4/18/2020,Goa,7,6,0,0,758
4/18/2020,Gujarat,1376,93,53,0,26102
4/18/2020,Himachal Pradesh,39,16,2,3,2207
4/18/2020,Haryana,232,100,3,0,10454
4/18/2020,Jharkhand,33,0,2,0,3431
4/18/2020,Jammu and Kashmir,341,51,5,0,6937
4/18/2020,Karnataka,384,104,14,0,19186
4/18/2020,Kerala,400,257,3,0,18774
4/18/2020,Ladakh,18,14,0,0,917
4/18/2020,Maharashtra,3648,365,211,0,60166
4/18/2020,Meghalaya,11,0,1,0,738
4/18/2020,Manipur,2,1,0,0,311
4/18/2020,Madhya Pradesh,1402,127,69,0,14978
4/18/2020,Mizoram,1,0,0,0,102
4/18/2020,Nagaland,0,0,0,0,392
4/18/2020,Odisha,61,24,1,0,8619
4/18/2020,Punjab,234,31,16,0,6167
4/18/2020,Puducherry,7,4,0,0,1207
4/18/2020,Rajasthan,1351,200,21,0,47197
4/18/2020,Telangana,809,186,18,0,
4/18/2020,Tamil Nadu,1372,365,15,0,35036
4/18/2020,Tripura,2,1,0,0,762
4/18/2020,India,15725,2466,522,3,372123
4/18/2020,Uttar Pradesh,975,108,14,0,28484
4/18/2020,Uttarakhand,42,9,0,0,3158
4/18/2020,West Bengal,287,55,12,0,4630
4/19/2020,Andaman and Nicobar Islands,15,11,0,0,1403
4/19/2020,Andhra Pradesh,647,65,17,0,26958
4/19/2020,Arunachal Pradesh,1,1,0,0,389
4/19/2020,Assam,35,17,1,0,4865
4/19/2020,Bihar,96,42,2,0,10745
4/19/2020,Chandigarh,26,13,0,0,430
4/19/2020,Chhattisgarh,36,25,0,0,6675
4/19/2020,Delhi,2003,290,45,0,24387
4/19/2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,382
4/19/2020,Goa,7,7,0,0,826
4/19/2020,Gujarat,1743,105,63,0,29104
4/19/2020,Himachal Pradesh,39,16,2,3,2553
4/19/2020,Haryana,250,104,3,0,12687
4/19/2020,Jharkhand,41,0,2,0,3646
4/19/2020,Jammu and Kashmir,354,56,5,0,7895
4/19/2020,Karnataka,390,111,16,0,21367
4/19/2020,Kerala,402,270,3,0,19351
4/19/2020,Ladakh,18,14,0,0,991
4/19/2020,Maharashtra,4200,507,223,0,66796
4/19/2020,Meghalaya,11,0,1,0,766
4/19/2020,Manipur,2,1,0,0,311
4/19/2020,Madhya Pradesh,1407,131,72,0,17835
4/19/2020,Mizoram,1,0,0,0,116
4/19/2020,Nagaland,0,0,0,0,404
4/19/2020,Odisha,61,24,1,0,9690
4/19/2020,Punjab,244,37,16,0,6607
4/19/2020,Puducherry,7,4,0,0,1245
4/19/2020,Rajasthan,1478,205,23,0,51614
4/19/2020,Telangana,858,186,21,0,14962
4/19/2020,Tamil Nadu,1477,411,15,0,40876
4/19/2020,Tripura,2,1,0,0,762
4/19/2020,India,17305,2854,560,3,401586
